playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Himalia,62002,'Base (BA)',BA,[Fac   102],691,10,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/5/2017 1:40:54 PM,4399814,' FENRIS',76561197968119133,9/5/2017 1:52:04 PM,4413216,
Himalia,62002,'Base (BA)',BA,[Fac   102],887,39,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/5/2017 6:17:26 PM,4731665,' FENRIS',76561197968119133,9/5/2017 6:17:48 PM,4732104,
Himalia,62002,'Base (BA)',BA,[Fac   102],887,39,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/6/2017 7:37:58 AM,5692308,' FENRIS',76561197968119133,9/6/2017 7:41:29 AM,5696509,
Himalia,62002,'Base (BA)',BA,[Fac   102],911,64,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/6/2017 4:21:03 PM,6318160,' FENRIS',76561197968119133,9/6/2017 4:23:16 PM,6320822,
Himalia,62002,'Base (BA)',BA,[Fac   102],911,64,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/6/2017 5:48:29 PM,6421758,' FENRIS',76561197968119133,9/6/2017 5:48:51 PM,6422190,
Himalia,62002,'Base (BA)',BA,[Fac   102],911,64,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/7/2017 12:18:05 AM,6889277,' FENRIS',76561197968119133,9/7/2017 12:18:27 AM,6889714,
Himalia,62002,'Base (BA)',BA,[Fac   102],911,64,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/7/2017 6:06:24 AM,7307261,'Vatirel',76561198025654783,9/7/2017 6:09:16 AM,7310695,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/7/2017 9:00:01 AM,7515591,' FENRIS',76561197968119133,9/7/2017 9:00:59 AM,7516750,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/7/2017 9:29:00 AM,7550370,'Vatirel',76561198025654783,9/7/2017 9:29:21 AM,7550798,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/7/2017 10:57:45 AM,7655147,' FENRIS',76561197968119133,9/7/2017 11:01:03 AM,7659096,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/7/2017 3:19:30 PM,7969234,' FENRIS',76561197968119133,9/7/2017 3:21:02 PM,7971085,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/7/2017 4:22:19 PM,8044631,' FENRIS',76561197968119133,9/7/2017 4:22:41 PM,8045054,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/8/2017 12:40:45 AM,8642747,'Vatirel',76561198025654783,9/8/2017 12:41:47 AM,8643969,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/8/2017 3:04:38 AM,8815391,' FENRIS',76561197968119133,9/8/2017 3:37:32 AM,8854878,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/8/2017 4:11:20 AM,8895448,' FENRIS',76561197968119133,9/8/2017 4:22:20 AM,8908648,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/8/2017 10:08:23 AM,9323890,' FENRIS',76561197968119133,9/8/2017 12:04:39 PM,9463413,
Himalia,62002,'Base (BA)',BA,[Fac   102],941,94,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/8/2017 12:26:46 PM,9486202,' FENRIS',76561197968119133,9/8/2017 1:50:11 PM,9586289,
Himalia,62002,'Base (BA)',BA,[Fac   102],912,65,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/8/2017 4:58:51 PM,9812686,' FENRIS',76561197968119133,9/8/2017 5:00:55 PM,9815179,
Himalia,62002,'Base (BA)',BA,[Fac   102],912,65,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/9/2017 11:02:36 AM,11113198,' FENRIS',76561197968119133,9/9/2017 11:34:14 AM,11151154,
Himalia,62002,'Base (BA)',BA,[Fac   102],912,65,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/9/2017 12:47:40 PM,11237319,' FENRIS',76561197968119133,9/9/2017 1:37:10 PM,11296733,
Himalia,62002,'Base (BA)',BA,[Fac   102],913,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/9/2017 4:45:55 PM,11523235,' FENRIS',76561197968119133,9/9/2017 4:49:07 PM,11527087,
Himalia,62002,'Base (BA)',BA,[Fac   102],914,67,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/9/2017 10:49:16 PM,11959255,' FENRIS',76561197968119133,9/9/2017 10:53:18 PM,11964028,
Himalia,62002,'Base (BA)',BA,[Fac   102],914,67,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/10/2017 12:02:58 AM,12047703,' FENRIS',76561197968119133,9/10/2017 12:56:22 AM,12111787,
Himalia,62002,'Base (BA)',BA,[Fac   102],914,67,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/10/2017 6:13:43 PM,13354848,'Vatirel',76561198025654783,9/10/2017 6:14:38 PM,13355940,
Himalia,62002,'Base (BA)',BA,[Fac   102],914,67,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/10/2017 6:13:43 PM,13354848,'Vatirel',76561198025654783,9/10/2017 6:46:39 PM,13394358,
Himalia,62002,'Base (BA)',BA,[Fac   102],914,67,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/10/2017 6:13:43 PM,13354848,'Vatirel',76561198025654783,9/12/2017 1:44:45 AM,15622347,
Himalia,62002,'Base (BA)',BA,[Fac   102],914,67,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/10/2017 6:13:43 PM,13354848,'Vatirel',76561198025654783,9/12/2017 4:48:22 AM,15842704,
Himalia,62002,'Base (BA)',BA,[Fac   102],914,67,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/10/2017 6:13:43 PM,13354848,'Vatirel',76561198025654783,9/12/2017 4:53:21 AM,15848673,
Himalia,62002,'Base (BA)',BA,[Fac   102],1778,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/12/2017 7:26:21 PM,16894044,' FENRIS',76561197968119133,9/12/2017 7:27:40 PM,16895624,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/12/2017 9:55:11 PM,17071289,' Sackinvain',76561197994450968,9/12/2017 9:55:49 PM,17072056,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/12/2017 9:55:11 PM,17071289,' Sackinvain',76561197994450968,9/12/2017 10:18:45 PM,17099562,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/12/2017 9:55:11 PM,17071289,' Sackinvain',76561197994450968,9/13/2017 4:44:54 AM,17562956,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 5:30:44 AM,17614146,'Satren',76561198124558893,9/13/2017 5:31:28 AM,17615020,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 5:30:44 AM,17614146,'Satren',76561198124558893,9/13/2017 11:43:43 AM,18055081,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 5:30:44 AM,17614146,'Satren',76561198124558893,9/13/2017 12:12:44 PM,18089898,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 5:30:44 AM,17614146,'Satren',76561198124558893,9/13/2017 12:18:25 PM,18096717,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 5:30:44 AM,17614146,'Satren',76561198124558893,9/13/2017 12:43:01 PM,18126246,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 5:30:44 AM,17614146,'Satren',76561198124558893,9/13/2017 12:50:25 PM,18131889,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:09:17 PM,18154536,'Satren',76561198124558893,9/13/2017 1:09:29 PM,18154763,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:11:41 PM,18156378,'Satren',76561198124558893,9/13/2017 1:12:02 PM,18156808,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:18:15 PM,18164271,'Satren',76561198124558893,9/13/2017 1:26:43 PM,18174421,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:18:15 PM,18164271,'Satren',76561198124558893,9/13/2017 2:03:36 PM,18218677,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:18:15 PM,18164271,'Satren',76561198124558893,9/13/2017 2:14:14 PM,18231446,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:18:15 PM,18164271,'Satren',76561198124558893,9/13/2017 3:00:54 PM,18287457,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:18:15 PM,18164271,'Satren',76561198124558893,9/13/2017 3:06:34 PM,18294240,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 1:18:15 PM,18164271,'Satren',76561198124558893,9/13/2017 3:26:48 PM,18318522,
Himalia,62002,'Base (BA)',BA,[Fac   102],3908,66,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 3:55:47 PM,18353317,' Sackinvain',76561197994450968,9/13/2017 3:56:09 PM,18353747,
Himalia,62002,'Base (BA)',BA,[Fac   102],3914,72,1825.044 36.66233 -195.5139,0 147.8385 0,True,True,False,9/13/2017 8:04:52 PM,18651678,' FENRIS',76561197968119133,9/13/2017 8:05:37 PM,18652574,
