playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/10/2017 2:51:34 AM,12250027,'Satren',76561198124558893,9/10/2017 2:54:55 AM,12254040,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/10/2017 2:51:34 AM,12250027,'Satren',76561198124558893,9/10/2017 11:30:41 AM,12872950,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/10/2017 2:51:34 AM,12250027,'Satren',76561198124558893,9/10/2017 2:58:24 PM,13120454,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/10/2017 2:51:34 AM,12250027,'Satren',76561198124558893,9/10/2017 10:19:40 PM,13649987,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/10/2017 2:51:34 AM,12250027,'Satren',76561198124558893,9/11/2017 12:50:12 AM,13830621,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/10/2017 2:51:34 AM,12250027,'Satren',76561198124558893,9/11/2017 3:39:21 AM,14033598,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/10/2017 2:51:34 AM,12250027,'Satren',76561198124558893,9/11/2017 11:33:38 AM,14602750,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/11/2017 11:40:17 AM,14608999,'Satren',76561198124558893,9/11/2017 12:14:52 PM,14650489,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/11/2017 11:40:17 AM,14608999,'Satren',76561198124558893,9/12/2017 12:16:54 AM,15516932,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/11/2017 11:40:17 AM,14608999,'Satren',76561198124558893,9/12/2017 3:32:42 AM,15751892,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/11/2017 11:40:17 AM,14608999,'Satren',76561198124558893,9/12/2017 10:04:21 AM,16221825,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/11/2017 11:40:17 AM,14608999,'Satren',76561198124558893,9/12/2017 4:30:20 PM,16682819,
Vyrdis,156154,'Base (BA)',BA,[Fac   100],2295,71,-178.7909 44.13622 -965.5607,0 69.53511 0,True,False,False,9/11/2017 11:40:17 AM,14608999,'Satren',76561198124558893,9/12/2017 6:57:07 PM,16858953,
