playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Ganymede,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-2942.403 52.25903 -1069.791,359.4197 180.4314 0.001205546,True,False,True,9/8/2017 1:41:29 AM,8715611,'Oriayan',76561198009448434,9/8/2017 1:46:58 AM,8722198,
Ganymede,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-2867.004 33.27262 585.3066,3.133044 237.1416 354.0533,True,False,True,9/8/2017 5:19:35 AM,8977344,'Oriayan',76561198009448434,9/8/2017 5:36:50 AM,8998042,
Ganymede,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-2866.954 33.27996 585.2303,3.115302 237.1465 354.0911,True,False,True,9/8/2017 5:19:35 AM,8977344,'Oriayan',76561198009448434,9/8/2017 9:03:47 PM,10106609,
Ganymede,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-2866.954 33.27996 585.2303,3.115302 237.1465 354.0911,True,False,True,9/8/2017 5:19:35 AM,8977344,'Oriayan',76561198009448434,9/9/2017 5:55:03 AM,10744133,
Ganymede,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-3623.986 56.36983 1050.597,355.9467 248.5857 356.495,True,False,True,9/9/2017 6:39:18 AM,10797242,'Oriayan',76561198009448434,9/9/2017 6:41:12 AM,10799518,
Adrastea System,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,9593.967 14397.9 10798.5,39.64832 245.6231 145.7346,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/9/2017 4:05:48 PM,11475103,
Adrastea System,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,9647.972 14390.97 10954.81,327.3491 55.13814 224.0356,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 1:30:10 AM,12152332,
Vyrdis System,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-8020.407 -1185.973 1485.091,359.601 285.0526 359.9344,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 1:49:24 AM,12175418,
Europa System,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-7951.363 -372.4907 7641.911,0.001204655 314.9751 -0.00112394,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 2:39:59 AM,12236121,
Seranis System,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-9236.975 281.3544 -1671.723,354.5157 261.8367 359.6473,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 2:45:18 AM,12242506,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-3728.756 49.27069 -546.4413,0.06981969 180.226 358.2872,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 3:06:36 AM,12268061,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-3728.756 49.27069 -546.4413,0.06981969 180.226 358.2872,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 3:09:17 AM,12271272,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-3728.756 49.27069 -546.4413,0.06981969 180.226 358.2872,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 3:12:02 AM,12274576,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,1150.319 36.97752 -1013.841,357.4075 101.4754 0.2693296,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 4:02:31 AM,12335167,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,1150.319 36.97752 -1013.841,357.4075 101.4754 0.2693296,True,False,True,9/9/2017 4:01:15 PM,11469636,'Oriayan',76561198009448434,9/10/2017 4:05:11 AM,12338359,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,1174.032 38.20194 -916.8962,5.474808 338.2576 0.0703632,True,False,True,9/10/2017 5:41:49 AM,12454316,'Oriayan',76561198009448434,9/10/2017 5:42:55 AM,12455646,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,1184.104 37.83775 -934.7202,1.246011 334.281 4.568617,True,False,True,9/10/2017 3:20:55 PM,13147480,'Oriayan',76561198009448434,9/10/2017 3:54:48 PM,13188149,
Seranis,110155,'Hover Vessel (HV)',HV,[Private]  ,93,50,-1564.822 89.87424 -613.2438,6.357597 49.05647 5.531888,True,False,True,9/11/2017 2:30:17 AM,13950729,'Oriayan',76561198009448434,9/11/2017 2:37:04 AM,13958851,
