playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Vyrdis,170102,'Base (BA)',BA,[Private]  ,15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,False,False,9/10/2017 2:40:42 PM,13099218,'Satren',76561198124558893,9/10/2017 2:58:24 PM,13120454,
Vyrdis,170102,'Base (BA)',BA,[Private]  ,15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,False,False,9/10/2017 7:14:05 PM,13427284,' Sackinvain',76561197994450968,9/10/2017 10:19:40 PM,13649987,
Vyrdis,170102,'Base (BA)',BA,[Private]  ,15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,False,False,9/10/2017 7:14:05 PM,13427284,' Sackinvain',76561197994450968,9/11/2017 12:50:12 AM,13830621,
Vyrdis,170102,'Base (BA)',BA,[Private]  ,15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,False,False,9/10/2017 7:14:05 PM,13427284,' Sackinvain',76561197994450968,9/11/2017 3:39:21 AM,14033598,
Vyrdis,170102,'Base (BA)',BA,[Fac   100],15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,False,False,9/11/2017 11:33:17 AM,14602320,'Satren',76561198124558893,9/11/2017 11:33:38 AM,14602750,
Vyrdis,170102,'Base (BA)',BA,[Fac   100],15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,False,False,9/11/2017 11:47:50 AM,14618062,'Satren',76561198124558893,9/11/2017 12:14:52 PM,14650489,
Vyrdis,170102,'Base (BA)',BA,[Fac   100],15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,False,False,9/12/2017 12:16:25 AM,15516359,'Satren',76561198124558893,9/12/2017 12:16:54 AM,15516932,
Vyrdis,170102,'Base (BA)',BA,[Fac   100],15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,True,False,9/12/2017 3:32:05 AM,15751148,'Satren',76561198124558893,9/12/2017 3:32:42 AM,15751892,
Vyrdis,170102,'Base (BA)',BA,[Fac   100],15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,True,False,9/12/2017 3:32:05 AM,15751148,'Satren',76561198124558893,9/12/2017 10:04:21 AM,16221825,
Vyrdis,170102,'Base (BA)',BA,[Fac   100],15176,459,-432.5 4.763977 -1293.03,0 178.0588 0,True,True,False,9/12/2017 4:28:09 PM,16680192,'Satren',76561198124558893,9/12/2017 4:30:20 PM,16682819,
