playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 12:10:10 AM,17233280,'Oriayan',76561198009448434,9/13/2017 1:41:58 AM,17343422,
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 3:12:37 AM,17452212,'Juggernaut',76561197972223423,9/13/2017 5:25:01 AM,17607265,
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 3:12:37 AM,17452212,'Juggernaut',76561197972223423,9/13/2017 6:21:06 AM,17674581,
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 3:50:23 PM,18346823,'Oriayan',76561198009448434,9/13/2017 4:16:56 PM,18378688,
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 4:33:59 PM,18398622,'Satren',76561198124558893,9/13/2017 5:02:33 PM,18432901,
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 7:47:35 PM,18630934,'Rantul',76561198071099427,9/13/2017 9:22:38 PM,18744991,
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 9:56:46 PM,18785955,'Oriayan',76561198009448434,9/13/2017 10:11:47 PM,18803971,
Icarus,254290,'Base (BA)',BA,[Fac   106],964,30,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 9:56:46 PM,18785955,'Oriayan',76561198009448434,9/13/2017 10:13:18 PM,18805796,
Icarus,254290,'Base (BA)',BA,[Fac   106],968,34,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 9:56:46 PM,18785955,'Oriayan',76561198009448434,9/13/2017 10:26:06 PM,18821166,
Icarus,254290,'Base (BA)',BA,[Fac   106],968,34,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 9:56:46 PM,18785955,'Oriayan',76561198009448434,9/13/2017 11:01:14 PM,18863330,
Icarus,254290,'Base (BA)',BA,[Fac   106],1046,41,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/13/2017 11:46:45 PM,18917949,'Oriayan',76561198009448434,9/14/2017 12:15:57 AM,18952971,
Icarus,254290,'Base (BA)',BA,[Fac   106],1045,40,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/14/2017 7:24:12 AM,19466886,'Oriayan',76561198009448434,9/14/2017 8:05:46 AM,19516752,
Icarus,254290,'Base (BA)',BA,[Fac   106],1045,40,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/14/2017 7:24:12 AM,19466886,'Oriayan',76561198009448434,9/14/2017 9:12:10 AM,19596450,
Icarus,254290,'Base (BA)',BA,[Fac   106],1045,40,764.8122 39.22916 -456.6316,0 213.3596 0,True,True,False,9/14/2017 7:24:12 AM,19466886,'Oriayan',76561198009448434,9/14/2017 11:29:29 AM,19761230,
