playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:23:06 PM,16890142,'Vatirel',76561198025654783,9/12/2017 7:27:40 PM,16895624,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/12/2017 9:55:49 PM,17072056,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/12/2017 10:18:45 PM,17099562,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 4:44:54 AM,17562956,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 5:31:28 AM,17615020,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 11:43:43 AM,18055081,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 12:12:44 PM,18089898,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 12:18:25 PM,18096717,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 12:43:01 PM,18126246,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 12:50:25 PM,18131889,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 1:09:29 PM,18154763,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 1:12:02 PM,18156808,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 1:26:43 PM,18174421,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 2:03:36 PM,18218677,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 2:14:14 PM,18231446,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 3:00:55 PM,18287457,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 3:06:34 PM,18294240,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 3:26:48 PM,18318522,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 3:56:09 PM,18353747,
Himalia,237016,'Hover Vessel (HV)',HV,[Fac   102],1729,229,1891.12 39.90475 -330.3049,359.8673 22.05441 0.5117722,True,False,True,9/12/2017 7:37:56 PM,16906591,'Vatirel',76561198025654783,9/13/2017 8:05:37 PM,18652574,
