playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Gaspra Moon,184358,'Sparrow I',SV,[Fac   106],501,58,-663.7643 44.52267 498.8239,357.8609 342.4848 11.15759,True,False,False,9/11/2017 11:33:49 AM,14602965,'Rantul',76561198071099427,9/11/2017 11:34:25 AM,14603679,
Gaspra,184358,'Sparrow I',SV,[Fac   106],500,58,-3317.441 27.07776 -813.2039,9.761722 241.4247 359.3817,True,False,False,9/11/2017 1:00:31 PM,14705280,'Rantul',76561198071099427,9/11/2017 1:00:52 PM,14705701,
Gaspra,184358,'Sparrow I',SV,[Fac   106],500,58,-3317.441 27.07776 -813.2039,9.761722 241.4247 359.3817,True,False,False,9/11/2017 1:00:31 PM,14705280,'Rantul',76561198071099427,9/11/2017 2:03:56 PM,14781378,
Gaspra,184358,'Sparrow I',SV,[Fac   106],500,58,-3317.441 27.07776 -813.2039,9.761722 241.4247 359.3817,True,False,False,9/11/2017 1:00:31 PM,14705280,'Rantul',76561198071099427,9/11/2017 2:57:26 PM,14845579,
Gaspra,184358,'Sparrow I',SV,[Fac   106],500,58,-3317.441 27.07776 -813.2039,9.761722 241.4247 359.3817,True,False,False,9/11/2017 1:00:31 PM,14705280,'Rantul',76561198071099427,9/11/2017 6:11:34 PM,15078529,
Gaspra,184358,'Sparrow I',SV,[Fac   106],500,58,-3317.441 27.07776 -813.2039,9.761722 241.4247 359.3817,True,False,False,9/11/2017 1:00:31 PM,14705280,'Rantul',76561198071099427,9/11/2017 6:53:06 PM,15128384,
Gaspra,184358,'Sparrow I',SV,[Fac   106],500,58,-3317.441 27.07776 -813.2039,9.761722 241.4247 359.3817,True,False,False,9/11/2017 1:00:31 PM,14705280,'Rantul',76561198071099427,9/11/2017 7:42:51 PM,15188076,
Gaspra Moon,184358,'Sparrow I',SV,[Fac   106],500,58,-3457.801 73.99017 -869.1624,350.57 339.8839 5.082854,True,False,True,9/11/2017 9:14:42 PM,15298284,'Rantul',76561198071099427,9/11/2017 10:32:49 PM,15392040,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,722.7701 85.87172 -428.5891,2.130824 79.9516 0.5976978,True,False,True,9/12/2017 7:14:43 AM,16018323,'Rantul',76561198071099427,9/12/2017 7:20:24 AM,16025137,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,722.7701 85.87172 -428.5891,2.130824 79.9516 0.5976978,True,False,True,9/12/2017 7:14:43 AM,16018323,'Rantul',76561198071099427,9/12/2017 2:46:33 PM,16558274,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,722.7701 85.87172 -428.5891,2.130824 79.9516 0.5976978,True,False,True,9/12/2017 7:14:43 AM,16018323,'Rantul',76561198071099427,9/12/2017 2:57:09 PM,16571004,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,-3460.884 68.71334 -247.0538,9.25336 37.58127 352.3155,True,True,False,9/12/2017 7:26:42 PM,16894473,'2spiritwolf',76561198004742581,9/12/2017 7:27:40 PM,16895626,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,871.2194 83.2879 -558.2593,1.649927 140.3893 358.1465,True,False,True,9/13/2017 1:28:27 AM,17327219,'Juggernaut',76561197972223423,9/13/2017 1:41:58 AM,17343422,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,3756.398 63.69443 -906.8513,358.328 264.6319 3.606159,True,True,False,9/13/2017 4:22:55 AM,17536570,'2spiritwolf',76561198004742581,9/13/2017 5:25:01 AM,17607265,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,860.3148 83.10094 -557.3339,0.0005098351 142.2181 0.0003686058,True,False,True,9/13/2017 6:20:02 AM,17673291,'Rantul',76561198071099427,9/13/2017 6:21:06 AM,17674581,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,860.3148 83.10094 -557.3339,0.0005098351 142.2181 0.0003686058,True,False,True,9/13/2017 6:20:02 AM,17673291,'Rantul',76561198071099427,9/13/2017 4:16:56 PM,18378688,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,860.3148 83.10094 -557.3339,0.0005098351 142.2181 0.0003686058,True,False,True,9/13/2017 6:20:02 AM,17673291,'Rantul',76561198071099427,9/13/2017 5:02:33 PM,18432901,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,861.3087 83.09333 -568.3704,0.1105422 318.0545 0.3017541,True,False,True,9/13/2017 9:20:43 PM,18742697,'Rantul',76561198071099427,9/13/2017 9:22:38 PM,18744991,
Icarus,184358,'Sparrow I',SV,[Fac   106],499,58,861.3087 83.09333 -568.3704,0.1105422 318.0545 0.3017541,True,False,True,9/13/2017 9:20:43 PM,18742697,'Rantul',76561198071099427,9/13/2017 10:11:47 PM,18803971,
