playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Gaspra,184117,'HQ',BA,[Fac   105],29,19,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 10:53:44 AM,14554863,'Varghulf',76561198092221545,9/11/2017 11:10:31 AM,14574998,
Gaspra,184117,'HQ',BA,[Fac   105],29,19,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 11:28:31 AM,14596599,'Varghulf',76561198092221545,9/11/2017 11:34:00 AM,14603184,
Gaspra,184117,'HQ',BA,[Fac   105],29,19,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 12:16:12 PM,14652102,'Varghulf',76561198092221545,9/11/2017 1:00:52 PM,14705701,
Gaspra,184117,'HQ',BA,[Fac   105],325,25,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 1:48:39 PM,14763031,'Varghulf',76561198092221545,9/11/2017 2:03:56 PM,14781378,
Gaspra,184117,'HQ',BA,[Fac   105],325,25,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 1:48:39 PM,14763031,'Varghulf',76561198092221545,9/11/2017 2:57:26 PM,14845579,
Gaspra,184117,'HQ',BA,[Fac   105],326,26,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 6:06:39 PM,15072647,'Varghulf',76561198092221545,9/11/2017 6:11:34 PM,15078529,
Gaspra,184117,'HQ',BA,[Fac   105],327,27,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 6:31:44 PM,15102741,'Varghulf',76561198092221545,9/11/2017 6:53:06 PM,15128384,
Gaspra,184117,'HQ',BA,[Fac   105],328,28,1346.338 31.64035 -1065.812,0 128.4803 0,True,True,False,9/11/2017 6:31:44 PM,15102741,'Varghulf',76561198092221545,9/11/2017 7:42:51 PM,15188076,
Gaspra,184117,'HQ',BA,[NoFaction],0,0,1346.338 31.64035 -1065.812,0 128.4803 0,False,False,False,9/12/2017 1:34:40 AM,15610248,'Varghulf',76561198092221545,9/12/2017 1:39:26 AM,15615977,REMOVE EMPTY
