playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.66454 -10029.33,-0.005726031 58.48861 0.02767637,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/12/2017 8:23:03 PM,16960726,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.66454 -10029.33,-0.005726031 58.48861 0.02767637,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/12/2017 9:09:44 PM,17016746,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/12/2017 10:07:25 PM,17085977,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/13/2017 3:57:38 AM,17506235,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/13/2017 4:47:57 AM,17566604,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/13/2017 5:32:19 AM,17616022,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/13/2017 6:05:17 AM,17655605,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/13/2017 6:29:39 AM,17684842,
Seranis System,254001,'SV',SV,[Fac   105],15,15,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/12/2017 8:07:06 PM,16941593,'Varghulf',76561198092221545,9/13/2017 7:34:03 AM,17762116,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 8:23:03 AM,17820922,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 9:09:31 AM,17876669,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 10:09:11 AM,17948280,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 10:32:57 AM,17976798,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 10:36:50 AM,17981452,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 11:34:17 AM,18050397,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 11:52:08 AM,18065170,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 12:12:22 PM,18089460,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17030.51 -18.67643 -10029.34,-0.005719833 58.48312 0.027695,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 12:41:18 PM,18124173,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17018 -26.79059 -10028.61,0.03881776 56.7808 0.02387248,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 1:09:29 PM,18154763,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17018 -26.79059 -10028.61,0.03881776 56.7808 0.02387248,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 2:14:36 PM,18231886,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17018 -26.79059 -10028.61,0.03881776 56.7808 0.02387248,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 4:04:38 PM,18363926,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17018 -26.79059 -10028.61,0.03881776 56.7808 0.02387248,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 4:25:31 PM,18388462,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17018 -26.79059 -10028.61,0.03881776 56.7808 0.02387248,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 4:33:22 PM,18397886,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-17018 -26.79059 -10028.61,0.03881776 56.7808 0.02387248,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 4:38:27 PM,18403988,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 8:05:15 PM,18652135,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 8:42:20 PM,18696648,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 9:51:49 PM,18780015,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 8:22:09 AM,17819829,'Varghulf',76561198092221545,9/13/2017 11:39:18 PM,18909005,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 11:57:35 PM,18930943,'Varghulf',76561198092221545,9/14/2017 12:33:53 AM,18974498,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 11:57:35 PM,18930943,'Varghulf',76561198092221545,9/14/2017 1:11:51 AM,19020061,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 11:57:35 PM,18930943,'Varghulf',76561198092221545,9/14/2017 2:17:10 AM,19098436,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 11:57:35 PM,18930943,'Varghulf',76561198092221545,9/14/2017 2:49:28 AM,19137196,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15995.15 -11021.97 -15008.08,359.9942 63.78292 0.02431471,True,False,True,9/13/2017 11:57:35 PM,18930943,'Varghulf',76561198092221545,9/14/2017 8:00:47 AM,19510787,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15978.82 -11028.53 -15000.4,359.6519 62.32809 359.9678,True,False,True,9/14/2017 10:18:04 AM,19675447,'Varghulf',76561198092221545,9/14/2017 10:46:28 AM,19709605,
Seranis System,254001,'SV',SV,[Fac   105],16,16,-15978.82 -11028.53 -15000.4,359.6519 62.32809 359.9678,True,False,True,9/14/2017 10:18:04 AM,19675447,'Varghulf',76561198092221545,9/14/2017 11:12:46 AM,19741163,
