playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Eonus,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,605.655 26.42577 -603.9595,8.565845 241.7204 358.9617,True,False,False,9/8/2017 2:56:47 PM,9666223,'Locust',76561198015214105,9/8/2017 3:02:27 PM,9673005,
Eonus,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,609.2604 26.73426 -607.5131,6.224236 289.0784 5.643432,True,False,False,9/8/2017 4:10:10 PM,9754277,'Locust',76561198015214105,9/8/2017 4:12:26 PM,9757003,
Eonus Moon,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,1874.965 55.71741 232.8666,0.04519276 308.5156 0.03204973,True,False,True,9/9/2017 1:12:41 AM,10405300,'Locust',76561198015214105,9/9/2017 1:14:59 AM,10408063,
Eonus Moon,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,1878.948 55.7167 230.0663,0.04928417 306.7789 359.9658,True,False,False,9/10/2017 7:02:09 PM,13412965,'Locust',76561198015214105,9/10/2017 7:18:02 PM,13432017,
Eonus Moon,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,1878.948 55.7167 230.0663,0.04928417 306.7789 359.9658,True,False,False,9/10/2017 7:56:07 PM,13477722,'Locust',76561198015214105,9/10/2017 7:57:53 PM,13479839,
Eonus Moon,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,1872.24 55.71688 235.9033,0.04804953 126.3868 -0.002008907,True,False,False,9/10/2017 10:39:08 PM,13673348,'Locust',76561198015214105,9/10/2017 10:45:27 PM,13680919,
Himalia System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,2736.078 1788.294 -3799.914,23.30371 136.9138 0.1998518,True,False,True,9/11/2017 12:07:09 AM,13778982,'Locust',76561198015214105,9/11/2017 12:14:22 AM,13787622,
Seranis System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,-5140.497 -2499.629 3386.334,340.36 209.5923 7.532856,True,False,True,9/11/2017 12:07:09 AM,13778982,'Locust',76561198015214105,9/12/2017 2:06:58 AM,15649024,
Seranis System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,-5140.497 -2499.629 3386.334,340.36 209.5923 7.532856,True,False,True,9/11/2017 12:07:09 AM,13778982,'Locust',76561198015214105,9/12/2017 2:34:23 AM,15681921,
Carme,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,-1475.54 65.88319 -331.7678,358.206 175.3177 0.4400802,True,False,True,9/11/2017 12:07:09 AM,13778982,'Locust',76561198015214105,9/12/2017 4:07:01 AM,15793053,
Vulca System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,3538.619 3434.664 796.0881,31.30713 102.9595 5.1447,True,False,True,9/12/2017 4:35:26 AM,15827186,'Locust',76561198015214105,9/12/2017 4:42:25 AM,15835560,
Vulca System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,3538.619 3434.664 796.0881,31.30713 102.9595 5.1447,True,False,True,9/12/2017 4:35:26 AM,15827186,'Locust',76561198015214105,9/12/2017 4:58:59 AM,15855436,
Vulca System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,3538.619 3434.664 796.0881,31.30713 102.9595 5.1447,True,False,True,9/12/2017 4:35:26 AM,15827186,'Locust',76561198015214105,9/12/2017 10:35:02 AM,16258704,
Ganymede System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,-5885.586 562.0088 -7898.598,0.4454888 187.6662 332.9723,True,False,True,9/12/2017 4:35:26 AM,15827186,'Locust',76561198015214105,9/13/2017 2:01:36 AM,17366982,
Ganymede System,139033,'Hover Vessel (HV)',HV,[Private]  ,171,71,-5885.586 562.0088 -7898.598,0.4454888 187.6662 332.9723,True,False,True,9/12/2017 4:35:26 AM,15827186,'Locust',76561198015214105,9/13/2017 11:00:41 AM,18010068,
